Company,Model,Odometer reading,fuel,transmission,owner,mileage,engine,max_power,seats,Price
Toyota,2020.0,20102.0,Diesel,Manual,First,13.68,2393.0,147.51,8.0,1560000.0
Renault,2012.0,110000.0,Diesel,Manual,Second,19.01,1461.0,108.45,5.0,500000.0
Tata,2016.0,42000.0,Diesel,Manual,Second,19.09,1405.0,69.01,5.0,390000.0
Hyundai,2019.0,2000.0,Petrol,Manual,First,18.6,1197.0,81.86,5.0,610000.0
Maruti,2019.0,10000.0,Petrol,Automatic,First,21.21,1197.0,81.8,5.0,600000.0
Tata,2013.0,50000.0,Diesel,Manual,First,21.02,1248.0,88.8,5.0,250000.0
Jaguar,2017.0,45000.0,Diesel,Automatic,First,19.33,1999.0,177.0,5.0,3200000.0
Maruti,2013.0,58343.0,Petrol,Manual,First,21.79,998.0,67.05,5.0,225000.0
Maruti,2019.0,10000.0,Petrol,Manual,First,21.21,1197.0,81.8,5.0,615000.0
Maruti,2006.0,100000.0,Petrol,Manual,Second,14.0,1061.0,64.0,5.0,150000.0
Tata,2012.0,60000.0,Diesel,Manual,First,22.3,1248.0,74.0,5.0,130000.0
Maruti,2018.0,38817.0,Diesel,Manual,First,27.39,1248.0,74.0,5.0,740000.0
Renault,2019.0,21000.0,Petrol,Manual,First,25.17,799.0,53.3,5.0,290000.0
Ford,2020.0,5000.0,Petrol,Manual,Second,19.0,1194.0,94.68,5.0,400000.0
Hyundai,2018.0,2388.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,730000.0
Maruti,2003.0,147000.0,Petrol,Manual,Fourth,18.9,998.0,67.1,5.0,50000.0
Hyundai,2018.0,50000.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,850000.0
Volkswagen,2018.0,19000.0,Petrol,Manual,First,18.78,999.0,75.0,5.0,565000.0
Hyundai,2012.0,53000.0,Diesel,Manual,Second,23.0,1396.0,90.0,5.0,500000.0
Mahindra,2014.0,120000.0,Diesel,Manual,First,12.05,2179.0,120.0,9.0,700000.0
Maruti,2017.0,46000.0,Petrol,Manual,First,22.0,1197.0,81.8,5.0,509999.0
Volkswagen,2010.0,120000.0,Petrol,Manual,Second,14.3,1798.0,160.0,5.0,300000.0
Jeep,2017.0,17000.0,Petrol,Automatic,First,9.5,3604.0,280.0,5.0,4100000.0
Maruti,2013.0,26000.0,Petrol,Manual,First,15.37,1196.0,73.0,5.0,260000.0
Maruti,2010.0,120000.0,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,260000.0
Maruti,2003.0,120000.0,Petrol,Manual,Third,17.3,993.0,60.0,5.0,120000.0
Maruti,2015.0,30000.0,Petrol,Manual,First,20.4,1197.0,81.8,5.0,450000.0
Chevrolet,2012.0,80000.0,Petrol,Manual,First,16.2,995.0,62.1,5.0,170000.0
Toyota,2016.0,145000.0,Diesel,Manual,Second,23.59,1364.0,67.05,5.0,570000.0
Hyundai,2015.0,90000.0,Diesel,Manual,First,21.19,1396.0,88.73,5.0,625000.0
Maruti,2012.0,175000.0,Diesel,Manual,Second,21.5,1248.0,88.8,5.0,325000.0
Maruti,2015.0,50000.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,550000.0
Maruti,2018.0,25000.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,950000.0
Honda,2014.0,60000.0,Petrol,Manual,First,17.8,1497.0,117.3,5.0,650000.0
Honda,2006.0,140000.0,Petrol,Manual,Third,17.7,1497.0,78.0,5.0,158000.0
Honda,2015.0,120000.0,Diesel,Manual,Second,26.0,1498.0,98.6,5.0,615000.0
Honda,2015.0,46000.0,Diesel,Manual,First,24.5,1498.0,98.6,7.0,1000000.0
Ford,2013.0,49102.0,Petrol,Manual,Second,18.88,999.0,123.37,5.0,429000.0
Tata,2014.0,60000.0,Diesel,Manual,Second,23.0,1248.0,88.7,5.0,280000.0
Hyundai,2012.0,35000.0,Petrol,Manual,First,17.0,1197.0,80.0,5.0,350000.0
Hyundai,2014.0,56000.0,Diesel,Manual,First,22.32,1582.0,126.3,5.0,580000.0
Maruti,2018.0,70000.0,Petrol,Manual,Second,22.0,1197.0,81.8,5.0,509999.0
Tata,2019.0,2560.0,Petrol,Automatic,First,24.0,1199.0,83.81,5.0,520000.0
Maruti,2008.0,120000.0,Petrol,Manual,Second,19.7,796.0,46.3,5.0,145000.0
Mahindra,2016.0,139000.0,Diesel,Manual,First,18.49,1493.0,100.0,7.0,600000.0
Hyundai,2011.0,80000.0,Diesel,Manual,Second,21.9,1396.0,90.0,5.0,340000.0
Maruti,2012.0,72072.0,Diesel,Manual,First,21.1,1248.0,73.9,5.0,335000.0
Tata,2012.0,95000.0,Diesel,Manual,Second,19.4,1405.0,70.0,5.0,119000.0
Maruti,2015.0,170000.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,370000.0
Maruti,2008.0,35008.0,Petrol,Manual,First,21.79,998.0,67.05,5.0,221000.0
Hyundai,2019.0,17000.0,Petrol,Manual,First,18.6,1197.0,81.86,5.0,700000.0
Nissan,2011.0,96000.0,Petrol,Manual,First,16.95,1498.0,97.7,5.0,280000.0
Ford,2013.0,90000.0,Petrol,Manual,First,14.09,1596.0,99.6,5.0,350000.0
Maruti,2011.0,90000.0,Diesel,Manual,Fourth,19.3,1248.0,73.9,5.0,265000.0
Maruti,2014.0,25000.0,Petrol,Manual,First,16.02,1373.0,93.7,7.0,560000.0
Maruti,2012.0,120000.0,Petrol,Manual,Second,19.7,796.0,35.0,8.0,80000.0
Mahindra,2017.0,59000.0,Petrol,Manual,First,18.15,1198.0,82.0,5.0,530000.0
Maruti,2017.0,58559.0,Diesel,Manual,First,25.2,1248.0,74.0,5.0,693000.0
Mahindra,2009.0,90000.0,Diesel,Manual,Second,14.0,2498.0,112.0,8.0,300000.0
Hyundai,2010.0,110000.0,Petrol,Automatic,Third,16.95,1197.0,78.9,5.0,196000.0
Hyundai,2016.0,80000.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,511000.0
Toyota,2013.0,148120.0,Diesel,Manual,First,14.24,2755.0,174.5,7.0,1500000.0
Mahindra,2013.0,80000.0,Diesel,Manual,First,15.96,2523.0,63.0,9.0,400000.0
Hyundai,2014.0,110000.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,620000.0
Renault,2019.0,5000.0,Petrol,Manual,First,20.0,999.0,72.0,7.0,600000.0
Land,2019.0,21000.0,Diesel,Automatic,First,12.83,1999.0,148.31,7.0,4500000.0
Jeep,2017.0,17000.0,Petrol,Automatic,First,9.5,3604.0,280.0,5.0,4100000.0
Honda,2019.0,10000.0,Diesel,Manual,First,27.4,1498.0,98.63,5.0,800000.0
Maruti,2014.0,80000.0,Diesel,Manual,Second,20.77,1248.0,88.8,7.0,570000.0
Renault,2018.0,31000.0,Petrol,Automatic,First,24.04,999.0,67.0,5.0,535000.0
Hyundai,2010.0,70000.0,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,200000.0
Mahindra,2007.0,80000.0,Diesel,Manual,Second,13.6,2523.0,63.0,7.0,240000.0
Maruti,2006.0,100000.0,Petrol,Manual,Second,19.7,796.0,46.3,5.0,65000.0
Hyundai,2018.0,27000.0,Petrol,Manual,First,15.8,1591.0,121.3,5.0,1200000.0
Hyundai,2018.0,60000.0,Diesel,Manual,First,22.54,1396.0,88.76,5.0,850000.0
Hyundai,2017.0,37800.0,Petrol,Manual,First,17.0,1591.0,121.3,5.0,866000.0
Maruti,2017.0,60000.0,Diesel,Manual,First,28.09,1248.0,88.5,5.0,650000.0
Maruti,2019.0,19000.0,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,685000.0
Tata,2010.0,108957.0,Diesel,Manual,First,13.93,2179.0,138.0,7.0,300000.0
Datsun,2017.0,140000.0,Petrol,Manual,First,19.02,1198.0,67.05,7.0,200000.0
Chevrolet,2013.0,60000.0,Diesel,Manual,First,18.2,1248.0,73.8,7.0,450000.0
Honda,2017.0,30000.0,Diesel,Manual,First,25.6,1498.0,97.9,5.0,1300000.0
Tata,2013.0,80000.0,Diesel,Manual,Second,13.7,2179.0,138.1,7.0,500000.0
Tata,2009.0,55768.0,Diesel,Manual,First,17.0,1405.0,71.0,5.0,170000.0
Mercedes,2008.0,120000.0,Diesel,Automatic,Second,14.84,2143.0,170.0,5.0,515000.0
Hyundai,2015.0,80000.0,Diesel,Manual,Second,19.67,1582.0,126.2,5.0,899000.0
Hyundai,2011.0,40736.0,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,272000.0
Ford,2013.0,48000.0,Diesel,Manual,Second,21.7,1498.0,98.96,5.0,475000.0
Nissan,2014.0,100000.0,Petrol,Manual,First,19.49,1198.0,67.04,5.0,225000.0
Maruti,2013.0,60000.0,Petrol,Manual,Second,22.74,796.0,47.3,5.0,190000.0
Maruti,2019.0,20000.0,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,600000.0
Nissan,2015.0,110000.0,Diesel,Manual,First,20.45,1461.0,83.8,5.0,1000000.0
Maruti,2016.0,40000.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,300000.0
Tata,2011.0,50000.0,Diesel,Manual,First,19.0,1248.0,90.0,5.0,340000.0
Honda,2013.0,32000.0,Petrol,Manual,First,16.8,1497.0,116.3,5.0,500000.0
BMW,2011.0,42545.0,Diesel,Automatic,First,19.62,1998.0,190.0,5.0,1075000.0
Tata,2009.0,120000.0,Diesel,Manual,Second,17.88,1396.0,52.8,5.0,90000.0
Hyundai,2019.0,30000.0,Petrol,Manual,First,18.6,1197.0,81.86,5.0,750000.0
Hyundai,2014.0,40000.0,Petrol,Manual,First,17.43,1396.0,105.5,5.0,550000.0
Hyundai,2005.0,100000.0,Diesel,Manual,Third,13.1,1493.0,82.0,5.0,100000.0
Hyundai,2013.0,80000.0,Petrol,Manual,Second,21.1,814.0,55.2,5.0,200000.0
Toyota,2016.0,68089.0,Petrol,Automatic,First,19.16,2494.0,157.7,5.0,2000000.0
Tata,2011.0,120000.0,Diesel,Manual,Second,18.4,1248.0,75.0,5.0,180000.0
Tata,2018.0,75000.0,Petrol,Manual,First,20.3,1199.0,84.0,5.0,450000.0
BMW,2019.0,8500.0,Diesel,Automatic,First,16.78,1995.0,190.0,5.0,5500000.0
Maruti,2016.0,50000.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,245000.0
Hyundai,2017.0,15000.0,Diesel,Manual,First,23.9,1582.0,126.2,5.0,800000.0
Maruti,2009.0,100000.0,Diesel,Manual,First,19.3,1248.0,73.9,5.0,360000.0
Toyota,2010.0,150000.0,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,750000.0
Jaguar,2017.0,9000.0,Diesel,Automatic,First,13.6,1999.0,177.0,5.0,2711000.0
Hyundai,2008.0,120000.0,Petrol,Manual,Second,14.2,1341.0,82.9,5.0,110000.0
Honda,2015.0,80000.0,Diesel,Manual,Second,26.0,1498.0,98.6,5.0,611000.0
Maruti,2018.0,50000.0,Diesel,Manual,First,28.4,1248.0,74.02,5.0,650000.0
Maruti,2015.0,32000.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,615000.0
Chevrolet,2016.0,198000.0,Diesel,Manual,First,18.2,1248.0,73.74,8.0,500000.0
Nissan,2011.0,90000.0,Petrol,Manual,Second,18.06,1198.0,75.0,5.0,235000.0
Maruti,2019.0,5621.0,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,650000.0
Chevrolet,2013.0,96272.0,Diesel,Manual,First,25.44,936.0,57.6,5.0,210000.0
Mahindra,2015.0,80000.0,Diesel,Manual,Second,15.4,2179.0,120.0,7.0,1050000.0
Tata,2011.0,120000.0,Diesel,Manual,First,23.03,1396.0,69.0,5.0,150000.0
Mahindra,2011.0,170000.0,Diesel,Manual,Second,21.0,1461.0,64.1,5.0,229999.0
Honda,2015.0,75000.0,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,509999.0
Maruti,2016.0,50000.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,270000.0
Maruti,2017.0,20000.0,Petrol,Automatic,First,20.51,998.0,67.0,5.0,430000.0
Honda,2014.0,90000.0,Diesel,Manual,First,26.0,1498.0,98.6,5.0,600000.0
Mahindra,2015.0,70000.0,Diesel,Manual,First,15.4,2179.0,120.0,7.0,1125000.0
Maruti,2007.0,78000.0,Petrol,Manual,Second,16.1,1298.0,88.2,5.0,170000.0
Toyota,2013.0,79328.0,Diesel,Manual,Second,12.99,2494.0,100.6,7.0,750000.0
Maruti,2000.0,70000.0,Petrol,Manual,Fourth,17.3,993.0,60.0,5.0,110000.0
Mercedes,2007.0,42000.0,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,400000.0
Tata,2019.0,8079.0,Diesel,Manual,First,24.7,1047.0,69.0,5.0,900000.0
Chevrolet,2016.0,50000.0,Petrol,Manual,First,18.6,1199.0,76.8,5.0,210000.0
Datsun,2017.0,60000.0,Petrol,Manual,First,20.62,1198.0,67.0,7.0,300000.0
Mahindra,2017.0,50000.0,Diesel,Automatic,First,18.49,1493.0,100.0,7.0,660000.0
Honda,2010.0,58544.0,Petrol,Manual,Second,17.4,1497.0,117.3,5.0,350000.0
Mahindra,2011.0,122358.0,Diesel,Manual,First,12.05,2179.0,120.0,9.0,404000.0
Mitsubishi,2015.0,160000.0,Diesel,Manual,Second,13.5,2477.0,178.0,7.0,1250000.0
Honda,2008.0,90000.0,Petrol,Manual,Third,13.5,1799.0,130.0,5.0,375000.0
Mahindra,2012.0,210000.0,Diesel,Manual,First,17.21,1493.0,100.0,7.0,300000.0
Maruti,2012.0,68000.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,370000.0
Mahindra,2016.0,101000.0,Diesel,Manual,First,16.55,2498.0,105.0,6.0,630000.0
Maruti,2010.0,120000.0,Petrol,Manual,First,20.92,998.0,67.1,5.0,148000.0
Mahindra,2015.0,156975.0,Diesel,Manual,First,15.96,2523.0,62.1,9.0,459999.0
Maruti,2016.0,32000.0,Petrol,Manual,First,24.7,796.0,47.3,5.0,315000.0
Tata,2012.0,80000.0,Diesel,Manual,First,17.0,1405.0,70.0,5.0,300000.0
Hyundai,2019.0,3500.0,Petrol,Automatic,First,18.15,998.0,118.35,5.0,1125000.0
Chevrolet,2013.0,56315.0,Diesel,Manual,First,25.44,936.0,57.6,5.0,175000.0
Maruti,2017.0,100000.0,Diesel,Manual,First,24.52,1248.0,88.5,7.0,750000.0
Renault,2013.0,120000.0,Diesel,Manual,First,21.64,1461.0,84.8,5.0,434999.0
Maruti,2005.0,96000.0,Petrol,Manual,Fourth,16.1,796.0,37.0,4.0,40000.0
Hyundai,2012.0,40000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,170000.0
Honda,2006.0,140000.0,Petrol,Manual,Third,17.7,1497.0,78.0,5.0,150000.0
Maruti,2010.0,60000.0,Petrol,Manual,Second,17.5,1197.0,85.8,5.0,300000.0
Maruti,2019.0,38000.0,Diesel,Automatic,First,28.4,1248.0,74.0,5.0,740000.0
Hyundai,2009.0,35000.0,Petrol,Manual,First,19.81,1086.0,68.05,5.0,160000.0
Maruti,2017.0,32000.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,775000.0
BMW,2012.0,50000.0,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,1800000.0
Hyundai,2016.0,80000.0,Diesel,Manual,First,19.67,1582.0,126.2,5.0,1050000.0
Maruti,2015.0,50000.0,Petrol,Manual,First,20.4,1197.0,83.11,5.0,400000.0
Volkswagen,2012.0,150000.0,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,300000.0
Hyundai,2018.0,15000.0,Petrol,Manual,First,15.8,1591.0,121.3,5.0,1405000.0
Tata,2011.0,90000.0,Diesel,Manual,First,18.8,1248.0,90.0,5.0,190000.0
Chevrolet,2016.0,80000.0,Diesel,Manual,First,18.2,1248.0,73.74,8.0,490000.0
Toyota,2015.0,94385.0,Diesel,Manual,First,12.99,2494.0,100.6,8.0,1350000.0
Jaguar,2017.0,9000.0,Diesel,Automatic,First,13.6,1999.0,177.0,5.0,2625000.0
Hyundai,2010.0,80000.0,Petrol,Manual,Third,19.81,1086.0,68.05,5.0,131000.0
Hyundai,2010.0,110000.0,Diesel,Manual,Second,16.2,1493.0,110.0,5.0,260000.0
Maruti,2017.0,25000.0,Petrol,Manual,First,22.0,1197.0,81.8,5.0,625000.0
Tata,2017.0,10000.0,Petrol,Manual,First,20.3,1199.0,84.0,5.0,550000.0
Maruti,2019.0,10000.0,CNG,Manual,Second,33.44,796.0,40.3,4.0,330000.0
Ford,2016.0,155201.0,Diesel,Manual,First,26.1,1498.0,99.23,5.0,600000.0
Hyundai,2017.0,10000.0,Petrol,Automatic,First,18.9,1197.0,81.86,5.0,550000.0
Tata,2018.0,142000.0,Diesel,Manual,First,14.1,2179.0,147.94,5.0,875000.0
Toyota,2010.0,151000.0,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,800000.0
Maruti,2010.0,135000.0,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,300000.0
Maruti,2013.0,120000.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,390000.0
Chevrolet,2012.0,40000.0,Petrol,Manual,Second,18.6,1199.0,79.4,5.0,124000.0
BMW,2019.0,7500.0,Diesel,Automatic,First,16.78,1995.0,190.0,5.0,5400000.0
Maruti,2004.0,18000.0,Petrol,Manual,Second,16.1,796.0,37.0,4.0,50000.0
Toyota,2012.0,100000.0,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,550000.0
Maruti,2005.0,49455.0,Petrol,Manual,First,19.7,796.0,46.3,5.0,180000.0
Maruti,2015.0,48000.0,Petrol,Manual,First,24.7,796.0,47.3,5.0,265000.0
Maruti,2018.0,38817.0,Diesel,Manual,First,27.39,1248.0,74.0,5.0,740000.0
Mercedes,2011.0,74000.0,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,1600000.0
Maruti,2018.0,20000.0,Diesel,Manual,First,28.09,1248.0,88.5,5.0,889000.0
Maruti,2016.0,36000.0,Petrol,Manual,First,20.85,1197.0,83.14,5.0,620000.0
Honda,2019.0,7032.0,Petrol,Automatic,First,19.0,1199.0,88.76,5.0,779000.0
Maruti,2016.0,60000.0,Diesel,Manual,Second,26.59,1248.0,74.0,5.0,550000.0
Chevrolet,2011.0,110000.0,Petrol,Manual,Second,18.0,995.0,62.0,5.0,130000.0
Hyundai,2011.0,100000.0,Petrol,Manual,Third,20.36,1197.0,78.9,5.0,215000.0
Maruti,2016.0,40000.0,Diesel,Manual,First,28.09,1248.0,88.5,5.0,640000.0
Toyota,2010.0,129000.0,Diesel,Manual,First,12.8,2494.0,102.0,8.0,425000.0
Tata,2015.0,25000.0,Diesel,Manual,First,22.95,1248.0,74.0,5.0,475000.0
Maruti,2008.0,70000.0,Petrol,Manual,Fourth,19.7,796.0,35.0,8.0,160000.0
Maruti,2015.0,40000.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,270000.0
Mahindra,2018.0,15000.0,Diesel,Manual,Second,16.55,2498.0,105.0,6.0,850000.0
Maruti,2019.0,10000.0,Petrol,Manual,First,23.95,998.0,67.05,5.0,399000.0
Hyundai,2012.0,120000.0,Petrol,Manual,First,18.5,1197.0,82.85,5.0,300000.0
Maruti,2018.0,25000.0,Petrol,Manual,First,20.73,1373.0,91.1,5.0,764000.0
Hyundai,2012.0,40000.0,Diesel,Manual,Second,23.0,1396.0,90.0,5.0,330000.0
Honda,2014.0,40000.0,Diesel,Manual,Second,24.2,1498.0,98.6,7.0,600000.0
Hyundai,2018.0,28451.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,700000.0
Hyundai,2008.0,93331.0,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,120000.0
Honda,2014.0,97000.0,Diesel,Manual,First,26.0,1498.0,98.6,5.0,580000.0
Hyundai,2010.0,55000.0,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,180000.0
Honda,2012.0,40000.0,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,560000.0
Mahindra,2016.0,30000.0,Diesel,Manual,First,15.4,2179.0,120.0,7.0,1250000.0
Fiat,2010.0,40000.0,Petrol,Manual,Second,16.0,1368.0,90.0,5.0,125000.0
Honda,2016.0,68000.0,Diesel,Manual,First,27.3,1498.0,98.6,5.0,425000.0
Maruti,2016.0,35000.0,Petrol,Manual,First,16.8,796.0,34.2,8.0,220000.0
Maruti,2016.0,50000.0,Diesel,Manual,First,24.52,1248.0,88.5,7.0,900000.0
Maruti,2017.0,43000.0,Diesel,Manual,First,28.4,1248.0,74.02,5.0,625000.0
Ford,2011.0,40000.0,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,229999.0
Chevrolet,2012.0,70000.0,Diesel,Manual,Second,25.44,936.0,57.6,5.0,200000.0
Honda,2012.0,45000.0,Petrol,Manual,First,18.5,1198.0,86.8,5.0,385000.0
Toyota,2018.0,46000.0,Diesel,Manual,First,14.24,2755.0,174.5,7.0,2900000.0
Maruti,2017.0,50000.0,Petrol,Manual,First,20.85,1197.0,83.14,5.0,550000.0
Ford,2013.0,90000.0,Diesel,Manual,Second,20.0,1399.0,68.1,5.0,310000.0
Maruti,2017.0,40000.0,Diesel,Manual,First,28.4,1248.0,74.02,5.0,740000.0
Hyundai,2017.0,56290.0,Diesel,Manual,First,24.0,1186.0,73.97,5.0,450000.0
Skoda,2012.0,145000.0,Diesel,Manual,First,20.5,1598.0,103.5,5.0,380000.0
Honda,2005.0,80000.0,Petrol,Automatic,Second,9.0,2997.0,218.0,5.0,285000.0
Toyota,2011.0,500000.0,Diesel,Manual,Second,12.99,2494.0,100.57,7.0,350000.0
Hyundai,2007.0,90000.0,Petrol,Manual,Third,17.8,1086.0,63.0,5.0,165000.0
Tata,2008.0,80000.0,Diesel,Manual,Second,17.2,1396.0,53.5,5.0,67000.0
Maruti,2020.0,5000.0,Petrol,Manual,First,21.21,1197.0,81.8,5.0,600000.0
Maruti,2011.0,60000.0,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,500000.0
Maruti,2018.0,35000.0,Diesel,Manual,First,24.52,1248.0,88.5,7.0,900000.0
Ford,2019.0,20000.0,Diesel,Manual,First,23.0,1498.0,98.96,5.0,1145000.0
Maruti,2004.0,50000.0,Petrol,Manual,Third,16.1,796.0,37.0,4.0,55000.0
Maruti,2012.0,110000.0,Diesel,Manual,Third,22.9,1248.0,74.0,5.0,300000.0
Audi,2017.0,22000.0,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,2825000.0
Maruti,2019.0,10000.0,CNG,Manual,Second,33.44,796.0,40.3,4.0,330000.0
BMW,2019.0,8500.0,Diesel,Automatic,First,16.78,1995.0,190.0,5.0,5500000.0
Mahindra,2010.0,146000.0,Diesel,Manual,Fourth,14.0,2498.0,112.0,7.0,245000.0
Mahindra,2008.0,219000.0,Diesel,Manual,Second,13.6,2523.0,63.0,7.0,305000.0
Maruti,2005.0,90000.0,Petrol,Manual,Second,18.9,998.0,67.1,5.0,89000.0
Maruti,2016.0,52000.0,Diesel,Manual,First,23.65,1248.0,88.5,5.0,675000.0
Audi,2014.0,44000.0,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,1600000.0
Maruti,2011.0,55403.0,Petrol,Manual,First,18.6,1197.0,85.8,5.0,277000.0
Chevrolet,2009.0,30000.0,Petrol,Manual,First,18.0,995.0,62.0,5.0,145000.0
Hyundai,2019.0,5000.0,Petrol,Manual,First,18.6,1197.0,81.86,5.0,630000.0
Renault,2017.0,120000.0,Diesel,Manual,First,19.87,1461.0,83.8,5.0,650000.0
Tata,2010.0,42000.0,Diesel,Manual,First,23.03,1396.0,69.0,5.0,320000.0
Volkswagen,2012.0,70000.0,Diesel,Manual,Fourth,22.07,1199.0,73.9,5.0,229999.0
Tata,2017.0,35000.0,Diesel,Manual,First,17.6,2179.0,153.86,7.0,1251000.0
Ford,2018.0,40000.0,Diesel,Manual,First,23.0,1498.0,98.96,5.0,950000.0
Audi,2016.0,46000.0,Diesel,Automatic,First,18.25,1968.0,187.74,5.0,1898999.0
Maruti,2007.0,100000.0,Petrol,Manual,Third,18.9,1061.0,67.0,5.0,125000.0
Tata,2012.0,90000.0,Diesel,Manual,First,23.03,1396.0,69.0,5.0,220000.0
Hyundai,2014.0,147000.0,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,400000.0
Mahindra,2015.0,41000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,944999.0
Maruti,2014.0,80000.0,Diesel,Manual,Second,25.2,1248.0,74.0,5.0,430000.0
Toyota,2014.0,60000.0,Diesel,Manual,Second,12.99,2494.0,100.6,7.0,1019999.0
Toyota,2009.0,217000.0,Diesel,Manual,Fourth,12.8,2494.0,102.0,8.0,525000.0
Maruti,2014.0,90000.0,Diesel,Manual,Second,22.9,1248.0,74.0,5.0,390000.0
Toyota,2010.0,60000.0,Petrol,Manual,Second,14.53,1798.0,138.0,5.0,350000.0
Maruti,2016.0,108000.0,Diesel,Manual,First,23.65,1248.0,88.5,5.0,675000.0
Toyota,2009.0,170000.0,Diesel,Manual,Third,12.8,2494.0,102.0,8.0,561000.0
Jaguar,2017.0,45000.0,Diesel,Automatic,First,19.33,1999.0,177.0,5.0,3200000.0
Tata,2019.0,25000.0,Diesel,Manual,First,17.0,1956.0,138.1,5.0,1630000.0
Nissan,2012.0,112072.0,Diesel,Manual,First,21.64,1461.0,84.8,5.0,290000.0
Maruti,2015.0,15000.0,Diesel,Manual,First,23.65,1248.0,88.5,5.0,800000.0
Mahindra,2007.0,110000.0,Diesel,Manual,Third,13.6,2523.0,63.0,7.0,245000.0
Toyota,2010.0,80000.0,Petrol,Manual,Second,12.5,1794.0,132.0,5.0,350000.0
Maruti,2016.0,81000.0,Diesel,Manual,Second,28.09,1248.0,88.5,5.0,650000.0
Hyundai,2017.0,56290.0,Diesel,Manual,First,24.0,1186.0,73.97,5.0,450000.0
Hyundai,2012.0,72000.0,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,450000.0
Maruti,2016.0,70000.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,750000.0
Tata,2013.0,25000.0,Diesel,Manual,First,23.57,1396.0,70.0,5.0,290000.0
Maruti,2013.0,90000.0,CNG,Manual,First,26.6,998.0,58.16,5.0,211000.0
Jaguar,2017.0,9000.0,Diesel,Automatic,First,13.6,1999.0,177.0,5.0,2711000.0
Jeep,2017.0,15000.0,Diesel,Manual,First,17.1,1956.0,170.0,5.0,1515000.0
Hyundai,2018.0,42000.0,Petrol,Automatic,First,18.6,1368.0,98.63,5.0,700000.0
Maruti,2015.0,49907.0,Petrol,Manual,First,21.63,998.0,67.04,5.0,400000.0
Maruti,2011.0,90000.0,Petrol,Manual,Second,19.0,998.0,66.1,5.0,220000.0
BMW,2018.0,29500.0,Diesel,Automatic,First,22.48,1995.0,187.74,5.0,3790000.0
Ford,2018.0,25000.0,Petrol,Manual,First,18.16,1196.0,86.8,5.0,700000.0
Toyota,2017.0,50000.0,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,2175000.0
Maruti,2005.0,150000.0,Petrol,Manual,Second,19.7,796.0,46.3,5.0,85000.0
Hyundai,2020.0,1000.0,Petrol,Manual,First,20.3,1086.0,68.07,5.0,500000.0
Maruti,2013.0,63000.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,430000.0
Maruti,2012.0,50000.0,Petrol,Manual,First,20.92,998.0,67.1,5.0,229999.0
Chevrolet,2011.0,60000.0,Petrol,Manual,Second,14.49,1399.0,92.7,5.0,130000.0
Mahindra,2008.0,78000.0,Diesel,Manual,First,15.4,1997.0,120.0,7.0,450000.0
Honda,2015.0,48228.0,Petrol,Manual,First,18.7,1199.0,88.7,5.0,671000.0
